id,title,url,isPaid,price,numSubscribers,numReviews,numPublishedLectures,instructionalLevel,contentInfo,publishedTime,,,Is Paid,Total,Column1
1035638,Understanding Financial Statements,https://www.udemy.com/understanding-financial-statements/,TRUE,25,0,0,10,All Levels,1 hour,2016-12-15T14:56:17Z,,,,,
1232282,The Cash Flow Statement - An Introduction,https://www.udemy.com/cash-flow-statement-introduction/,TRUE,50,0,0,10,Beginner Level,1.5 hours,2017-06-28T16:05:51Z,,,,,
41961,"Options Foundation - Time Decay, Implied Volatility, Greeks",https://www.udemy.com/learn-options-trading/,TRUE,60,459,25,14,Beginner Level,3 hours,2013-02-17T01:48:33Z,,,,,
42040,Buying Call and Put Options - Options beginner strategies,https://www.udemy.com/buy-call-options-buy-put-options-trading-strategies/,TRUE,60,266,20,14,Intermediate Level,3 hours,2013-02-18T10:54:27Z,,,,,
1039442,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),https://www.udemy.com/how-to-trade-rsi-pullback-strategy-entry-to-exit/,TRUE,150,104,10,21,All Levels,2 hours,2017-02-17T05:52:41Z,,,,,
615602,Valuation of Goodwill for CA / CFA / CMA Exams,https://www.udemy.com/valuation-of-goodwill/,TRUE,20,1509,0,9,All Levels,43 mins,2015-09-23T17:16:11Z,,,,,
235112,Forex - Catch the Big Market Moves in Forex,https://www.udemy.com/how-to-catch-the-big-market-moves-in-forex/,TRUE,20,212,25,14,Intermediate Level,1.5 hours,2014-06-02T06:52:58Z,,,,,
551910,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,https://www.udemy.com/mql4-tutorial-bootcamp-metatrader4-trading-robots-expert-advisors-mt4/,TRUE,25,462,18,34,All Levels,1 hour,2015-07-16T00:34:53Z,,,,,
1051430,Intermediate Accounting 1: Easy. Fast. Simple!,https://www.udemy.com/intermediateaccounting/,TRUE,200,90,12,35,Intermediate Level,2.5 hours,2016-12-29T17:21:35Z,,,,,
828596,Global Macro Investing - Take Control Of The World's Markets,https://www.udemy.com/global-macro-trading-take-control-of-the-worlds-markets/,TRUE,30,153,41,27,Intermediate Level,2 hours,2016-05-16T21:50:20Z,,,,,
258894,How to Read a Balance Sheet,https://www.udemy.com/how-to-read-balance-sheet/,TRUE,50,1055,21,64,Beginner Level,3.5 hours,2014-07-11T11:40:35Z,,,,,
138560,Credit Repair from a Financial Institution,https://www.udemy.com/credit-repair-from-a-financial-institution/,TRUE,20,157,13,9,All Levels,2.5 hours,2014-01-14T23:22:43Z,,,,,
689868,The Binary Institute -  Binary Options Trading Course,https://www.udemy.com/the-binary-institute-binary-options-trading-course/,TRUE,200,103,25,12,All Levels,2.5 hours,2015-12-14T18:27:08Z,,,,,
1020244,Mental Models For Wall Street - Become A Better Trader,https://www.udemy.com/mental-models-for-wall-street/,FALSE,Free,1067,50,35,All Levels,2 hours,2016-12-14T21:53:28Z,,,,,
858764,株式投資に向く性格に変えるための心理学を学ぶ,https://www.udemy.com/jun-sakai-trading-course2/,TRUE,20,58,11,28,All Levels,1.5 hours,2016-06-14T15:53:31Z,,,,,
941310,Matemática Financeira com HP12C e MS Excel,https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/,TRUE,20,74,17,30,Beginner Level,4.5 hours,2016-10-12T13:50:11Z,,,,,
1214144,¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!,https://www.udemy.com/triunfar-en-la-bolsa-de-valores-no-requiere-de-experiencia/,FALSE,Free,338,7,6,Beginner Level,1 hour,2017-05-30T14:30:12Z,,,,,
492344,Cómo Crear Políticas Contables bajo NIIF para PYMES,https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/,TRUE,20,27,5,6,All Levels,1 hour,2015-08-25T16:18:04Z,,,,,
815672,Finanzas Personales para Vivir Libre de Deudas,https://www.udemy.com/finanzas-personales-para-vivir-libre-de-deudas/,TRUE,75,76,13,77,Beginner Level,6 hours,2016-04-27T17:01:52Z,,,,,
376712,Finanzas personales: Logrando la Libertad Financiera,https://www.udemy.com/finanzas-personales-logrando-la-libertad-financiera/,TRUE,30,27,5,12,Beginner Level,2 hours,2015-01-09T15:35:12Z,,,,,
869716,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,TRUE,20,68,10,45,Intermediate Level,2.5 hours,2016-07-01T19:53:20Z,,,,,
754156,Aktiver Vermögensaufbau mit ETF,https://www.udemy.com/aktiver-vermoegensaufbau/,TRUE,20,112,18,33,Beginner Level,2 hours,2016-02-22T15:20:36Z,,,,,
709816,Socorro! Preciso Organizar as Minhas Finanças!,https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/,TRUE,20,72,17,37,All Levels,1.5 hours,2016-01-08T18:06:39Z,,,,,
680046,Curso Completo de Opciones Binarias: Estrategias 90% Acierto,https://www.udemy.com/opciones-binarias-gana-dinero-trading-de-opciones-binarias/,TRUE,145,335,16,26,All Levels,1.5 hours,2015-12-16T16:51:50Z,,,,,
1138162,Le basi del Trading,https://www.udemy.com/le-basi-del-trading/,TRUE,200,22,5,18,All Levels,3.5 hours,2017-03-11T00:58:58Z,,,,,
829182,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,https://www.udemy.com/aoirokojin/,TRUE,30,41,3,37,Beginner Level,3 hours,2016-05-25T16:12:15Z,,,,,
1163242,Profit and Loss Account for bankers and credit analysts,https://www.udemy.com/profit-and-loss-account-for-bankers-and-credit-analysts/,TRUE,20,1,0,31,Beginner Level,7.5 hours,2017-04-23T22:07:02Z,,,,,
46933,Business Accounts For Managers,https://www.udemy.com/business-accounts-for-managers/,TRUE,30,16,0,23,Beginner Level,3 hours,2013-04-23T13:07:51Z,,,,,
954842,Black Scholes Option Pricing Model,https://www.udemy.com/black-scholes-option-pricing-model/,TRUE,25,3,0,10,Beginner Level,1 hour,2017-05-03T16:42:34Z,,,,,
868112,Chief Wealth Officer,https://www.udemy.com/chief-wealth-officer/,TRUE,45,4,0,7,Beginner Level,1 hour,2016-06-03T22:38:05Z,,,,,
1056242,Practical Accounts Training A,https://www.udemy.com/mobile-practical-accounts-training-a/,TRUE,35,2,0,127,Intermediate Level,31.5 hours,2017-01-18T18:52:11Z,,,,,
113712,International Trade and New Geographic Economy,https://www.udemy.com/international-trade-and-new-geographic-economy/,TRUE,20,12,1,6,All Levels,32 mins,2013-12-05T20:10:14Z,,,,,
146454,2. Principles of Simple Interest - advanced problems,https://www.udemy.com/principles-of-simple-interest-advanced-problems/,TRUE,20,10,1,12,Intermediate Level,1.5 hours,2014-01-20T21:56:35Z,,,,,
56926,School of Raising Capital: Agile Financial Modeling,https://www.udemy.com/agilefinancialmodeling/,TRUE,20,12,1,11,All Levels,1.5 hours,2013-06-28T16:41:04Z,,,,,
589778,How to Read Financial Statements,https://www.udemy.com/how-to-read-financial-statements/,TRUE,20,5,2,59,Beginner Level,2 hours,2015-08-23T20:13:45Z,,,,,
1113702,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",https://www.udemy.com/intro-to-asset-backed-securities-cfa-level-i-2017-prep/,TRUE,20,1,0,13,All Levels,3 hours,2017-03-27T19:59:34Z,,,,,
1072220,Reach Your Personal Financial Goals the Easy Way (2017 UK),https://www.udemy.com/reach-your-personal-financial-goals-the-easy-way-2017-uk/,TRUE,95,2,0,59,All Levels,4.5 hours,2017-05-22T23:58:16Z,,,,,
101038,Bitesize Bookkeeping for busy people,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/,TRUE,20,9,0,13,Beginner Level,1.5 hours,2015-03-29T18:18:33Z,,,,,
417088,Do Your Own Accounts,https://www.udemy.com/doyourownaccounts/,TRUE,35,42,2,13,All Levels,1.5 hours,2015-02-13T09:56:58Z,,,,,
258954,CFA Level 1 - Derivatives,https://www.udemy.com/cfa-exam/,TRUE,30,110,6,25,All Levels,4 hours,2014-07-21T10:31:02Z,,,,,
298044,Accounting for everyone! ,https://www.udemy.com/accounting-for-everyone/,TRUE,35,420,2,14,Beginner Level,1 hour,2014-11-19T00:34:25Z,,,,,
593962,Stock Fundamental Analysis with Excel,https://www.udemy.com/stock-fundamental-analysis-with-excel/,TRUE,50,206,13,50,All Levels,10 hours,2015-09-15T21:56:38Z,,,,,
941520,Financial Accounting For Beginners,https://www.udemy.com/financial-accounting-for-beginners/,TRUE,60,164,3,22,All Levels,1.5 hours,2016-09-25T18:41:49Z,,,,,
64173,Trading: How Transformative Learning Drives Expertise,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/,TRUE,30,69,2,16,All Levels,1 hour,2013-07-15T17:20:29Z,,,,,
371828,Manual Bookkeeping,https://www.udemy.com/manual-bookkeeping/,TRUE,20,28,2,26,Intermediate Level,2.5 hours,2015-07-24T20:42:34Z,,,,,
974954,Numeracy skills in business and everyday life:Think and Deal,https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/,TRUE,20,90,4,15,Beginner Level,38 mins,2016-10-11T19:36:43Z,,,,,
818572,Financial Modelling in Excel Step by Step,https://www.udemy.com/financial-modelling-course-using-excel/,TRUE,20,13,2,17,Intermediate Level,1.5 hours,2016-05-05T16:50:07Z,,,,,
115752,Straight From Business School: Create Financial Statements,https://www.udemy.com/straight-from-business-school-create-financial-statements/,TRUE,20,31,2,5,Beginner Level,1 hour,2013-11-28T01:07:56Z,,,,,
731150,How To Pay Less Tax (UK version),https://www.udemy.com/paylesstax/,TRUE,50,13,2,98,All Levels,31 mins,2016-01-19T18:20:04Z,,,,,
627772,Interpreting financial statements,https://www.udemy.com/financial-statements-focused-on-cash-flows/,FALSE,Free,2119,111,54,All Levels,2 hours,2015-10-28T18:25:41Z,,,,,
850726,Forex trading with binary options,https://www.udemy.com/forex-trading-with-binary-options/,TRUE,25,136,28,21,All Levels,3 hours,2016-05-16T21:40:10Z,,,,,
136244,Triple P Trading Course,https://www.udemy.com/triple-p-trading-course/,TRUE,20,797,15,16,All Levels,3 hours,2013-12-24T04:53:53Z,,,,,
485889,Cost Accounting - A Comprehensive Study,https://www.udemy.com/cost-accounting-a-comprehensive-study/,TRUE,180,503,43,286,All Levels,29.5 hours,2015-04-26T23:46:55Z,,,,,
507778,How to become a successful day trader,https://www.udemy.com/a-successful-day-trader/,TRUE,95,1150,6,27,All Levels,2.5 hours,2015-05-25T23:32:56Z,,,,,
422918,Essentials of Finance and Investment in 2 hours,https://www.udemy.com/finance-hien-minh-luu/,TRUE,20,1403,6,14,Beginner Level,2 hours,2015-06-01T21:48:13Z,,,,,
362530,Public Speaking: You Can Give Great Financial Presentations,https://www.udemy.com/how-to-give-financial-presentations/,TRUE,20,916,6,23,All Levels,6.5 hours,2014-12-11T06:00:27Z,,,,,
579642,Professional Trading - Consistent Profits with Low Risk!,https://www.udemy.com/professional-trading-consistent-profits-with-low-risk/,TRUE,20,627,5,27,All Levels,1 hour,2015-10-17T05:44:17Z,,,,,
1022796,Trading for winning,https://www.udemy.com/charting-for-beginners-for-dummies-newbies-technical-analysis/,TRUE,200,168,7,27,All Levels,2 hours,2017-01-23T05:18:48Z,,,,,
793084,Succeed in Stocks Even if you Don't Know Where to Start,https://www.udemy.com/succeed-in-stocks-even-if-you-dont-know-where-to-start/,FALSE,Free,2554,20,10,Beginner Level,1 hour,2017-03-09T04:55:24Z,,,,,
881062,Options Basics & Trading With Small Capital! - Level 1,https://www.udemy.com/options-basics-trading-with-small-capital/,TRUE,30,120,17,19,Beginner Level,2 hours,2016-07-26T20:26:58Z,,,,,
838260,Forex trading Basic to advance Professional Level course,https://www.udemy.com/forex-trading-basic-to-advance-professional-level-course/,TRUE,20,750,13,28,All Levels,2.5 hours,2016-05-05T19:34:08Z,,,,,
380542,Day Trading in Stocks: Strategies for Beginner Investors,https://www.udemy.com/day-trading-in-stocks-strategies-for-beginner-investors/,TRUE,50,217,19,9,All Levels,2 hours,2015-01-08T17:52:16Z,,,,,
772480,Learn to Trade Forex Big U-Turn Trade,https://www.udemy.com/learn-to-trade-forex-big-u-turn-trade/,TRUE,50,106,13,12,Beginner Level,1 hour,2016-02-24T18:44:24Z,,,,,
576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",https://www.udemy.com/technical-analysis-made-easy/,TRUE,50,397,4,36,Beginner Level,3 hours,2015-11-23T19:16:33Z,,,,,
410196,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,https://www.udemy.com/diy-reduce-unpaid-federal-tax-thru-irs-offer-in-compromise/,TRUE,20,44,3,8,All Levels,1 hour,2015-03-26T18:20:18Z,,,,,
581662,Stock Trading with this Strategy,https://www.udemy.com/stock-trading-with-this-strategy/,TRUE,50,30,3,6,All Levels,1 hour,2015-08-13T21:52:16Z,,,,,
1088102,The Psychology of Trading,https://www.udemy.com/the-psychology-of-trading/,TRUE,20,95,3,20,All Levels,1 hour,2017-02-02T03:58:36Z,,,,,
788756,Professional Forex Strategy+2 weeks for FREE trading alerts,https://www.udemy.com/forex-candlesticks-strategy/,TRUE,95,55,9,15,All Levels,1 hour,2016-03-29T17:23:29Z,,,,,
380206,Stock Trading Essentials for Day Traders,https://www.udemy.com/stock-trading-essentials-for-day-traders/,TRUE,100,94,15,9,All Levels,1 hour,2015-01-08T17:40:22Z,,,,,
160322,Basics of Finance and Budgeting,https://www.udemy.com/basics-of-finance-and-budgeting/,TRUE,20,578,7,34,Beginner Level,6 hours,2014-05-19T04:02:10Z,,,,,
610812,Portfolio Management CFA L1 2016,https://www.udemy.com/portfolio-management-cfa-l1/,TRUE,20,393,5,34,All Levels,5 hours,2015-09-15T20:48:19Z,,,,,
288256,"Trade Stocks, Forex & Financial Markets like a Professional",https://www.udemy.com/stock-and-forex-trading-strategy-course/,TRUE,20,116,6,12,All Levels,3 hours,2014-08-28T15:02:35Z,,,,,
662996,The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,https://www.udemy.com/university-of-puerto-rico-mba-student-act-20-act-22-course/,FALSE,Free,1888,42,25,All Levels,2 hours,2015-12-17T05:22:24Z,,,,,
1259396,Test your knowledge in Financial Management,https://www.udemy.com/test-your-knowledge-in-financial-management/,TRUE,30,20,0,0,All Levels,82 questions,2017-06-21T05:05:10Z,,,,,
101234,The Smart Option Trader,https://www.udemy.com/the-smart-option-trader/,TRUE,45,412,19,74,All Levels,13 hours,2013-10-10T22:02:48Z,,,,,
1113442,Beginners Chart Patterns Trading for Penny Stocks,https://www.udemy.com/beginners-chart-patterns-for-penny-stocks-part-2/,TRUE,200,40,7,26,Beginner Level,1.5 hours,2017-02-22T05:37:40Z,,,,,
746366,Financial Statements: Learn Accounting. Unlock the Numbers.,https://www.udemy.com/learn-accounting-unlock-the-numbers/,TRUE,40,222,12,35,Beginner Level,3 hours,2016-02-17T17:55:46Z,,,,,
186556,CFA® Level 1 2014 – Alternative Investments,https://www.udemy.com/cfa-level-1-2014-alternative-investments/,TRUE,30,831,1,13,All Levels,2 hours,2014-04-14T11:27:09Z,,,,,
179500,Interest Rate Swaps,https://www.udemy.com/interest-rate-swaps/,TRUE,50,485,24,20,All Levels,3.5 hours,2014-03-11T18:08:54Z,,,,,
304000,Financial Modelling for entrepreneurs,https://www.udemy.com/financial-modelling-for-entrepreneurs/,TRUE,20,232,7,17,All Levels,1 hour,2014-09-20T08:26:56Z,,,,,
334838,Economics - CFA Level 1 - 2014,https://www.udemy.com/economics-cfa-level-1-2014/,TRUE,20,135,20,24,Beginner Level,4 hours,2014-11-08T13:48:00Z,,,,,
302456,Bookkeeping Made Simple,https://www.udemy.com/bookkeeping-made-simple/,TRUE,40,61,16,22,All Levels,2.5 hours,2015-07-16T20:51:43Z,,,,,
537748,What is Bitcoin,https://www.udemy.com/what-is-bitcoin/,TRUE,20,61,3,27,All Levels,5 hours,2015-07-09T00:07:44Z,,,,,
378464,Accounting for CA CPT Exams Part I,https://www.udemy.com/inventory-valuation/,TRUE,50,874,2,120,All Levels,13.5 hours,2014-12-27T11:10:19Z,,,,,
532216,Raising Capital for Your Business,https://www.udemy.com/raising-capital-for-your-business/,TRUE,50,22,5,60,All Levels,2.5 hours,2015-08-03T22:46:45Z,,,,,
41973,"Silver, Gold, and Inflation",https://www.udemy.com/got-gold-get-gold-inflation/,FALSE,Free,5597,76,11,Beginner Level,1 hour,2013-02-16T16:08:05Z,,,,,
138004,Accounting Concepts For Technocrats,https://www.udemy.com/accounting-concepts-for-technocrats/,TRUE,20,261,2,35,Beginner Level,2.5 hours,2013-12-26T12:41:50Z,,,,,
94532,Beginner Financial Analysis: Invest Like Warren Buffett,https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/,TRUE,50,83,4,19,Beginner Level,41 mins,2014-03-10T21:49:34Z,,,,,
467238,Advance Technical Analysis,https://www.udemy.com/advance-technical-analysis/,TRUE,50,152,6,14,Expert Level,3.5 hours,2015-04-08T18:11:52Z,,,,,
850294,The Everyday Investor: Building Wealth with Venture Capital,https://www.udemy.com/the-everyday-investor/,TRUE,20,176,2,12,Intermediate Level,2.5 hours,2016-06-07T01:34:54Z,,,,,
1110256,QuickBooks Online : Inventory Management For Non-Finance,https://www.udemy.com/quickbooks-online-inventory-management-for-non-finance/,TRUE,35,8,4,10,All Levels,40 mins,2017-04-20T22:15:19Z,,,,,
439210,Law Matters,https://www.udemy.com/law-matters/,TRUE,20,327,1,12,Beginner Level,27 mins,2015-03-27T17:16:21Z,,,,,
597164,Learn to Trade for Profit: Finding Winning Stocks - Chinese,https://www.udemy.com/trade-for-profit-how-to-find-and-trade-stocks-successfully-chinese/,TRUE,95,264,0,79,All Levels,3 hours,2015-10-08T17:04:03Z,,,,,
773502,Financial Accounting Part 2 - Passing The Class,https://www.udemy.com/financial-accounting-part-2-passing-the-class/,TRUE,20,15,4,36,Beginner Level,4.5 hours,2017-05-01T22:58:40Z,,,,,
262818,Simple Options Trading System,https://www.udemy.com/safe-and-easy-options-trading/,TRUE,35,104,2,16,Intermediate Level,1.5 hours,2014-07-31T20:25:42Z,,,,,
255046,Investments and Financial Markets,https://www.udemy.com/investments-and-financial-markets/,TRUE,40,71,3,19,Beginner Level,1.5 hours,2014-07-22T19:08:41Z,,,,,
295909,Legal Accounting,https://www.udemy.com/solicitors-accounts/,TRUE,110,26,6,49,All Levels,4 hours,2014-09-21T04:58:16Z,,,,,
1153876,"Term Loan Appraisal for bankers, credit analysts",https://www.udemy.com/term-loan-appraisal-for-bankers-credit-analysts/,TRUE,20,11,2,28,Beginner Level,6.5 hours,2017-04-03T16:53:57Z,,,,,
83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/,TRUE,20,1294,7,58,Beginner Level,5.5 hours,2013-08-28T03:28:52Z,,,,,
75182,Trade Show Samurai,https://www.udemy.com/trade-show-displays/,TRUE,95,32,7,7,All Levels,31 mins,2013-08-29T15:44:46Z,,,,,
236070,Forex Harmonic Trading- With Multiple Forex Chart Examples,https://www.udemy.com/forex-harmonic-trading-with-multiple-examples/,TRUE,135,313,16,25,All Levels,2.5 hours,2016-11-28T17:21:07Z,,,,,
788796,The Cost of Capital: The Key To Attract Venture Capitalists,https://www.udemy.com/the-cost-of-capital-and-the-evaluation-of-ideas/,TRUE,50,635,4,6,All Levels,41 mins,2016-03-22T20:47:21Z,,,,,
508796,Accounting for School Students,https://www.udemy.com/cash-books-in-accountancy/,TRUE,30,1311,2,12,All Levels,1.5 hours,2015-05-22T23:32:56Z,,,,,
739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,https://www.udemy.com/forex-naked-price-action-acapulco-trade/,TRUE,70,288,9,13,Intermediate Level,1 hour,2016-01-25T18:11:00Z,,,,,
725872,Certificate in MYOB AccountRight Premier 2017 Course,https://www.udemy.com/certificate-in-myob-accountright-premier-2016-valued-1250/,TRUE,200,97,18,29,All Levels,3 hours,2016-03-10T23:45:35Z,,,,,
894336,Master The Psychology of Forex & Binary Options Trading,https://www.udemy.com/master-the-psychology-of-forex-binary-options-trading/,TRUE,20,53,16,7,Intermediate Level,1 hour,2016-07-04T18:47:36Z,,,,,
334820,Learn to Pick the Right Stock Broker Account,https://www.udemy.com/learn-to-pick-the-right-stock-broker-account/,TRUE,40,1102,3,14,Beginner Level,34 mins,2014-12-24T21:50:11Z,,,,,
619786,Profit During Crashing Markets: A Step-by-Step Guide,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/,TRUE,195,57,11,18,All Levels,1 hour,2016-05-16T21:38:56Z,,,,,
179820,Introduction to Futures & Options,https://www.udemy.com/introduction-to-futures-options/,TRUE,50,694,35,27,All Levels,4.5 hours,2014-03-11T17:06:53Z,,,,,
322332,Learn To Invest In 7 Steps,https://www.udemy.com/learn-to-invest/,TRUE,50,137,14,21,Beginner Level,3 hours,2015-03-29T21:12:54Z,,,,,
597424,Sell like a Pro: Insider Secrets of Successful Selling!,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/,TRUE,115,12,1,25,All Levels,2.5 hours,2016-11-01T15:47:26Z,,,,,
1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,https://www.udemy.com/3-little-pigs-a-multiple-timeframe-forex-trading-strategy/,TRUE,20,18,0,6,All Levels,1.5 hours,2017-02-24T16:33:34Z,,,,,
166842,6. Annuities Due and Deferred,https://www.udemy.com/annuities-due-and-deferred/,TRUE,20,170,0,16,All Levels,1.5 hours,2014-02-24T13:53:23Z,,,,,
408232,CFA® Level 1 2014 – Quantitative Methods,https://www.udemy.com/cfa-level-1-2014-quantitative-methods/,TRUE,50,119,0,27,All Levels,5 hours,2015-02-26T10:06:11Z,,,,,
249376,IFRIC 13-Customer Loyalty Programmes (Revenue),https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/,FALSE,Free,2058,22,6,All Levels,36 mins,2014-07-05T19:43:15Z,,,,,
231256,FOREX Currency Trading For Beginners,https://www.udemy.com/forex-currency-trading-for-beginners/,TRUE,25,35,2,28,Beginner Level,4 hours,2014-06-17T22:18:21Z,,,,,
479496,Basic Technical Analysis,https://www.udemy.com/basic-technical-analysis/,TRUE,50,40,1,27,Beginner Level,2.5 hours,2015-08-05T17:19:03Z,,,,,
944534,Forex:Trade Management & Psychology,https://www.udemy.com/forexmoney-management-psychology/,TRUE,150,13,0,19,Intermediate Level,2 hours,2016-09-21T19:07:06Z,,,,,
1153854,"Working Capital assessment for bankers, credit analysts",https://www.udemy.com/working-capital-assessment-for-bankers-credit-analysts/,TRUE,20,4,0,29,Beginner Level,7 hours,2017-04-06T23:30:07Z,,,,,
74028,"CFA Level I Workshop 6: Alternatives, PM and Economics ",https://www.udemy.com/cfa-workshop-6/,TRUE,20,71,1,5,All Levels,1 hour,2013-08-12T14:20:49Z,,,,,
73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,https://www.udemy.com/cfa-workshop-3/,TRUE,20,71,1,5,All Levels,1 hour,2013-08-12T13:31:41Z,,,,,
1156530,How to trade in the Forex market,https://www.udemy.com/forex-market/,TRUE,200,6,0,39,Intermediate Level,2.5 hours,2017-03-29T16:19:49Z,,,,,
1097288,Bookkeeping Practicals with Software,https://www.udemy.com/bookkeeping-practical-with-software/,TRUE,35,1,0,130,Intermediate Level,31.5 hours,2017-02-07T00:16:24Z,,,,,
614668,8 Steps To Achieve Financial Freedom And Escape Debt,https://www.udemy.com/achieve-financial-freedom-and-escape-debt/,TRUE,40,5,0,48,Beginner Level,5.5 hours,2015-11-13T17:43:47Z,,,,,
1082352,Trading Basics in 30 minutes,https://www.udemy.com/trading-basics-in-30-minutes/,TRUE,50,1,0,6,Beginner Level,32 mins,2017-02-26T21:59:25Z,,,,,
625670,Technical Charting,https://www.udemy.com/technical-charting/,TRUE,20,4,1,6,Intermediate Level,1 hour,2015-11-02T20:23:54Z,,,,,
35409,Profits Turbo,https://www.udemy.com/profits-turbo/,TRUE,20,10,0,7,Intermediate Level,5.5 hours,2013-06-03T15:35:46Z,,,,,
250902,Nest Egg Investing,https://www.udemy.com/nest-egg-secrets/,TRUE,45,6,0,12,Beginner Level,2 hours,2014-06-27T15:15:12Z,,,,,
1010988,Economics for beginners - Various Concepts,https://www.udemy.com/economics-forms-of-market-and-perfect-competition/,TRUE,25,2,0,34,Beginner Level,2.5 hours,2017-01-02T14:58:36Z,,,,,
855816,Investing in Stocks & Shares,https://www.udemy.com/making-money-from-stocks-shares/,TRUE,20,2,0,24,Beginner Level,2 hours,2016-05-23T06:21:40Z,,,,,
813360,Learn Financial Modeling from Scratch - Part 2,https://www.udemy.com/learn-financial-modeling-part-2/,TRUE,50,2,1,27,All Levels,3.5 hours,2016-04-07T15:15:10Z,,,,,
813516,Learn Financial Modeling from Scratch - Part 3,https://www.udemy.com/learn-financial-modeling-part-3/,TRUE,50,2,0,22,All Levels,2 hours,2016-04-07T14:59:39Z,,,,,
302484,A Practical Guide to Wealth Creation,https://www.udemy.com/wealth-creation/,TRUE,35,6,0,7,All Levels,1 hour,2016-11-18T14:51:43Z,,,,,
861764,"'Geometry Of Chance strategy of defeating the roulette.""",https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,TRUE,30,2,1,10,Intermediate Level,1.5 hours,2016-06-28T17:51:41Z,,,,,
765238,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,https://www.udemy.com/aprender-programar-mql4-forex/,TRUE,170,206,39,39,All Levels,6.5 hours,2016-03-12T04:31:12Z,,,,,
542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-bootcamp-tutorial-trading-robot-coding-in-metatrader4/,TRUE,20,313,14,25,Beginner Level,1 hour,2015-07-05T17:54:35Z,,,,,
307080,Introducción a la contabilidad,https://www.udemy.com/contabilidad-en-una-hora/,TRUE,20,193,19,14,Beginner Level,1 hour,2014-12-17T12:50:58Z,,,,,
469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/,TRUE,30,66,16,11,Beginner Level,1 hour,2015-04-09T18:14:44Z,,,,,
581498,Contabilidad Gubernamental en México,https://www.udemy.com/contabilidad-gubernamental/,TRUE,30,270,22,24,All Levels,3.5 hours,2015-08-14T19:29:24Z,,,,,
849896,株式投資に必要なスキルの学習手順を学ぶ,https://www.udemy.com/jun-sakai-trading-course1/,TRUE,20,139,36,29,Beginner Level,2 hours,2016-06-09T15:18:03Z,,,,,
1174084,Formação de preços em serviços,https://www.udemy.com/formacao-de-precos-em-servicos/,TRUE,35,77,5,28,Intermediate Level,2 hours,2017-04-26T05:08:15Z,,,,,
801702,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",https://www.udemy.com/optionen-kompass-ihr-navi-fur-konstanten-borsenerfolg/,TRUE,195,225,41,33,All Levels,5 hours,2016-03-30T01:44:45Z,,,,,
786984,Торговля дельта-нейтральными стренглами,https://www.udemy.com/strangles/,TRUE,150,23,6,25,All Levels,1.5 hours,2016-03-10T22:29:13Z,,,,,
255592,Guía práctica para comprar acciones en la Bolsa de USA,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/,FALSE,Free,4876,210,36,Intermediate Level,4.5 hours,2014-09-11T02:28:27Z,,,,,
514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/,TRUE,20,244,13,21,Beginner Level,2.5 hours,2015-06-16T16:31:01Z,,,,,
998706,Curso de Day Trader para Iniciantes,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/,FALSE,Free,1278,200,13,Beginner Level,1.5 hours,2016-11-03T13:44:03Z,,,,,
